TZ16_CODE,TZ16_NAME,Tz16_Area
"5628",Otford Station,37299928.98340000212
"5629",Woronora Dam,103457951.34700000286
"5630",Lilivale Station,6287862.90388999972
"5631",Stanwell Park Station,7538554.85577000026
"5634",Wombarra Station,5838701.66595000029
"5635",Coledale Station,2095407.61193999997
"5636",Austinmer Station,3351663.07135999994
"5637",Thirroul Station_West,3772172.26462000003
"5638",Thirroul Station_East,1071881.39063000004
"5655",Bulli Colliery Bulli,3667460.83630000008
"5656",Bulli Station_West,1021553.52112000005
"5657",Bulli Station_East,2354262.55578000005
"5658",Woonona Heights,1063186.13769000000
"5659",Woonona _Southern Mines Rescue Station,2904337.28127000015
"5660",Woonona High School,803773.27495500003
"5661",Woonona Station,1444659.16329000005
"5662",Mines Rescue Station Russell Vale,2501578.40958999982
"5639",Wollongong_Pioneer Park,437097.42200899997
"5641",North Wollongong Station_East,952552.79682299995
"5643",North Wollongong_Gipps St and Church St,772996.89914500003
"5646",Wollongong CBD_Eastern End,847473.71654000005
"5647",Wollongong CBD _Wollongong Station_East,564978.20857300004
"5651",Port Kembla_Swan St and Evans St,1920534.87757000001
"5642",North Wollongong Station_West,962346.50395399996
"5644",Wollongong_Gilmore Park,790244.35806899995
"5645",Illawarra Regional Hospital_Wollongong Campus,367463.59052799997
"5648",The Illawarra Grammar School,845862.43699500000
"5649",Illawarra Institute of Technology,629252.13301500003
"5650",Mangerton,558391.45859699999
"5652",Coniston Station,1497262.81306000007
"7707",Booral,1063924016.55999994278
"7708",Nerong,1260649138.63000011444
"7709",Stroud,3031926.82456000010
"7710",Bulahdelah,2577714.19057000009
"7713",Forster,5666811.37308999989
"7714",Green Point,28153081.77389999852
"7717",Nabiac,167474905.15200001001
"7718",Coolongolook,201169671.14199998975
"7719",Seal Rocks,379645722.40700000525
"7722",Tuncurry,15646170.90829999931
"7624",Fredericktown,21286151.40239999816
"7625",Greenhill,66374594.10450000316
"7626",Kempsey,28286664.60099999979
"7627",East Kempsey,79118423.55810000002
"7630",Bellbrook,2462361663.65000009537
"7631",Stuarts Point,248834528.81900000572
"7632",Hat Head,205432476.84599998593
"7633",Kundabung,528012542.54400002956
"7634",Crescent Head,181758019.79899999499
"7637",Macksville,29646458.87649999931
"7638",Scotts Head,54150351.60549999774
"7641",Hyland Park,8931602.41231999919
"7642",Nambucca Heads,8363184.85384000000
"7643",Nambucca Heads West,13760785.26050000079
"7646",Valla Beach,139323231.24000000954
"7647",Bowraville,2229632.92096999986
"7648",Upper Taylors Arm,1056321092.10000002384
"7649",Eungai,158353615.93999999762
"7652",South West Rocks,45956018.49430000037
"7725",Lord Howe Island,16275502.47360000014
"7655",Lake Cathie,6011107.54059000034
"7656",Herons Creek,128187107.00000000000
"7657",Bonny Hills,38356453.47789999843
"7658",Kendall,288515579.42699998617
"7659",Camden Head,63268248.60779999942
"7662",Port Macquarie_East,42048875.52390000224
"7665",Port Macquarie_West,54118639.59189999849
"7668",Ellenborough,2287546844.03000020981
"7669",Telegraph Point,258382428.72299998999
"7670",Byabarra,171525425.52300000191
"7671",Comboyne,151968197.00999999046
"7674",Beechwood,54178439.16420000046
"7675",Wauchope,21505901.69319999963
"7676",Rawdon Island,118996643.57899999619
"7679",Copeland,2870916337.92000007629
"7680",Gloucester,59040602.71570000052
"7683",Manning Point,68405629.75620000064
"7684",Old Bar,3396702.10002999986
"7685",Wallabi Point,76964316.55609999597
"7686",Red Head,60559604.88229999691
"7689",Taree,47781125.08229999989
"7690",Cundletown,18524060.30050000176
"7691",Purfleet,58644354.50699999928
"7694",Bulgong,1676849498.06999993324
"7695",Melinga,307333679.31800001860
"7696",Moorland,295029635.25400000811
"7697",Landsdowne,35360715.86670000106
"7698",Coopernook,36212620.62990000099
"7699",Mount George,125167212.13400000334
"7700",Harrington,39816418.26810000092
"7701",Krambach,825080948.94500005245
"7704",Wingham,61450403.60710000247
"7418",Thurgoona,21312430.92709999904
"7419",Wirlinga,69207179.25660000741
"7420",Albury_East,11045487.46910000034
"7423",Glenroy,19950072.11010000110
"7424",North Albury,4216215.44960999954
"7427",West Albury,39494780.77449999750
"7428",Albury,8951741.78277999908
"7431",Henty,309983090.40799999237
"7432",Culcairn,321593793.38899999857
"7433",Walbundrie,635193676.27400004864
"7434",Holbrook,2701312595.44000005722
"7435",Burrumbottuck,376882962.97000002861
"7436",Mullengandra,602060231.49100005627
"7437",Jindera,344557083.49199998379
"7438",Albury Region,110428435.17200000584
"7441",Lavington,2889615.56296999985
"7442",Springdale Heights,14545016.63709999993
"7443",Lavington South,4042623.22222999996
"7372",Booligal,13890078962.79999923706
"7373",Hay,10715931.58709999919
"7376",Dareton,156078656.10299998522
"7377",Wentworth,103446801.34100000560
"7378",Buronga,62560402.46280000359
"7381",Pooncarie,25886380137.70000076294
"7382",Mungo,23452163147.40000152588
"7383",Balranald,3524748.38383999979
"7384",Tooleybuc,294065857.69499999285
"7387",Corowa,77233968.64180000126
"7390",Urana,1938704620.71000003815
"7391",Bulgandra,194166409.08300000429
"7392",Buraja,2077572045.50999999046
"7393",Howlong,156118858.36800000072
"7394",Mulwala,18646259.05350000039
"7395",Walbundrie Region,109345062.51299999654
"7397",Deniliquin,143162414.06499999762
"7400",Cunninyeuk,2061388752.25000000000
"7401",Conargo,10591891347.10000038147
"7402",Tullakool,3352620645.96999979019
"7403",Barham,4099337.02016999992
"7404",Caldwell,2316392611.71000003815
"7405",Deniliquin Region,1015262.57449999999
"7408",Moama,167185529.14599999785
"7411",Jerilderie,2943298364.57000017166
"7412",Finley,456820131.69499999285
"7413",Berrigan,1010806984.24000000954
"7414",Tocumwal,388227319.31000000238
"7415",Barooga,209879696.46500000358
"7601",Madgwick,11021054.21749999933
"7602",Armidale,11437340.43510000035
"7603",Acacia Park,247347429.99099999666
"7604",St Patricks,4901389.17686999962
"7607",Lyndhurst,1682767853.26999998093
"7608",Guyra,7731250.63588999957
"7609",Falconer,2046150159.08999991417
"7610",Ebor,2365762913.80000019073
"7613",Deep Creek,1699313627.48000001907
"7614",Salimarez,203357351.82600000501
"7615",Uralla,8234688.70796999987
"7616",Kentucky,1370278687.17000007629
"7619",Walcha,3669795.71266000019
"7620",Kangaroo Flat,3055252593.21999979019
"7621",Nowendoc,3679833009.84000015259
"7536",Deepwater,348741267.42400002480
"7537",Emmaville,1450779309.88000011444
"7538",Dundee,3651199138.23999977112
"7539",Glen Innes,40397771.99300000072
"7542",Inverell,208029768.95800000429
"7545",Yetman,2319006114.38000011444
"7546",Ashford,3394060612.63000011444
"7547",Brodies Plains,1603636019.21000003815
"7548",Tingha,1112365673.93000006676
"7549",Bundarra,868617354.35699999332
"7552",Gravesend,3888323223.57999992371
"7553",Warialda,3530098.58069999982
"7554",Delungra,561449824.09800004959
"7555",Mount Russell,489047951.99500000477
"7556",Bingara,3356566538.76999998093
"7559",Drake,4417281169.28999996185
"7560",Tenterfield,7289999.42205000017
"7561",Torrington,2925348968.55000019073
"7519",Moree,69565484.15610000491
"7522",Croppa Creek,3229376257.48000001907
"7523",Garah,8516148651.43000030518
"7524",Gurley,8125221067.94999980927
"7527",Narrabri,180479392.19299998879
"7530",Baan Baa,4036690270.23999977112
"7531",Merah North,3355660394.55000019073
"7532",Wee Waa,4541609.05650999956
"7533",Gwabegar,4577153982.80000019073
"7564",Gunnedah,90124974.50110000372
"7567",Boggabri,914823072.70899999142
"7568",Tambar Springs,1634018703.16000008583
"7569",Curlewis,3215119965.01999998093
"7572",Werris Creek,722940902.34500002861
"7573",Quirindi,9770582.01303000003
"7574",Caroona,2364875474.40999984741
"7575",Willow Tree,1975151842.34999990463
"7578",West Tamworth,3359375.59917999990
"7579",South Tamworth,3684670.67132000020
"7580",Hillvue,9175247.10714999959
"7581",Calala,85904627.69390000403
"7584",North Tamworth,23460034.73669999838
"7585",Tamworth,12922691.31959999911
"7586",East Tamworth,39622747.37929999828
"7589",Westdale,59051627.91260000318
"7590",Taminda,3440609.80905999988
"7593",Barraba,2700458.94372999994
"7594",Borah Creek,3035302390.09999990463
"7595",Manilla,70637771.40950000286
"7596",Bendemeer,1739519210.08999991417
"7597",Kootingal,111759946.48600000143
"7598",Nundle,4019280547.88000011444
"6400",Windale Sewage Treatment Plant,3709587.13789999997
"6401",Jewellstown Plaza,1849487.85581000010
"6402",Belmont North,3706609.86217000009
"6403",Belmont North_Old Belmont Rd and Pacific Hwy,2387846.70692999987
"6404",Belmont Hospital,2156608.77068000007
"6405",Belmont,8360179.45490999985
"6408",Belmont South,4310176.66034999955
"6409",Blacksmiths Beach,2484243.81412000023
"6412",Charlestown_Charlestown Rd and Hillsborough Rd,1276528.56472999998
"6413",Kahibah,1593834.38241000008
"6414",Charlestown Square,660016.74814599997
"6415",St Joseph School,1242087.18451000005
"6416",Charlestown,1317079.09975999990
"6417",Whitebridge High School,4322083.42403999995
"6418",Charlestown Swimming Centre,1483239.71112000011
"6419",Lake Macquarie Private Hospital,1670943.54059000011
"6420",Charlestown_Bulls Garden Rd and Justine Av,1754933.82196999993
"6421",Gateshead_Pacific Hwy and Oakdale Rd,1352251.99225999997
"6422",Dudley Beach,5564869.47766999993
"6425",Glendale High School,3077579.13016000018
"6426",New Lambton Heights,1781330.81532999990
"6427",Glendale Super Centre,1241381.85813000007
"6428",Cockle Creek Station,1520639.81082000001
"6429",Cardiff Station_North,2713344.92145999987
"6430",Pendlebury Clinic Private Hospital,1902206.67690999992
"6431",Cardiff Station_South,900758.82600100001
"6432",Macquarie Hills,2339768.06338999979
"6433",Cardiff South,1846770.93213999993
"6434",Hillsborough,4554251.66433000006
"6437",Lake Macquarie Fair,2705897.62754999986
"6438",Windale,1754896.48230000003
"6439",Tingira Heights,1793102.91534000007
"6442",Redhead Beach,3675674.12757000001
"6445",Swansea,2502926.28513999982
"6446",Hams Beach,2501381.22024000017
"6447",Caves Beach,1708547.29608000000
"6448",Middle Camp Beach,25633454.14310000092
"6451",Eleebana Primary School,3063644.28073000023
"6452",Eleebana_St Francis Village,1234552.75674000010
"6453",Croudace Bay,2411804.22955999989
"6454",Valentine,3246281.41288999980
"6457",Boolaroo,2704440.31545000011
"6458",Speers Point,3064398.86812999984
"6459",Warners Bay Private Hospital,3163369.82468000008
"6460",Warners Bay High School,2060125.71993999998
"6461",Warners Bay,1524793.03848000010
"6200",Teralba,13272890.64340000041
"6201",Booragul Station,2170679.46130000008
"6202",Fennell Bay,3297858.96463999990
"6203",Woodrising Shopping Centre,3187355.00756999990
"6206",Balcolyn,5855519.71525000036
"6207",Bonnells Bay Shopping Centre,4284308.99976999965
"6210",Cameron Park,6894480.55214000028
"6211",Edgeworth_East,4897860.55776000023
"6212",Edgeworth,1425250.45262999996
"6213",Edgeworth Hts Primary School,2360814.50355000002
"6216",Cooranbong,85738851.22110000253
"6217",Cooranbong Recreation and Equestrian Reserve,76295241.92859999835
"6218",Eraring,15429877.76630000025
"6219",Dora Creek Station,10237248.34180000052
"6220",Cooranbong Industrial Area,9450243.15512000024
"6221",Morisset Station,11607510.87549999915
"6222",Morisset Psychiatric Hospital,15356125.75709999911
"6223",Mandalong,52159978.20090000331
"6224",Wyee Point,4479844.70626999997
"6225",Wyee Station,49143614.51879999787
"6228",Fassifern Station,6038534.91533000022
"6229",Toronto High School,2116534.28048999980
"6230",Toronto,1956919.82311000000
"6231",Awaba Station,25538874.30339999869
"6232",Kilaben Bay,5580946.25504000019
"6233",Coal Point,2349324.86945000011
"6236",Catalina War Memorial Rathmines,6864098.60204999987
"6237",Arcadia Vale,1979871.42650999990
"6238",Sir William Dobell House Wangi Wangi,4302826.78043999989
"6241",West Wallsend High School,9044670.82973000035
"6242",Barnsley,3520015.29552999977
"6243",Killingworth,59841062.50069999695
"6300",Adamstown Station_East,686524.04546399997
"6301",Adamstown Heights,1091802.18414000003
"6302",Kotara Station_South,1375718.90084000002
"6303",Kotara_Garden City,2310122.41103000008
"6304",Adamstown Public School,1737786.76208000001
"6305",Kotara_South,801298.90364100004
"6306",Woodberry,6510997.54079000000
"6307",Francis Greenway High School,1887495.49748999998
"6308",Beresfield Station,5888523.30415000021
"6309",Tarro,6056800.26816000044
"6310",Lenaghan,38805044.40969999880
"6313",Hamilton North,1017198.98730000004
"6314",Broadmeadow Station_West,1405061.17171999998
"6315",Hamilton Station_South,709419.75025399996
"6316",Broadmeadow Station_East,1707694.66501999996
"6317",Hamilton East,986964.99944900000
"6318",Hamilton South,907257.19621099997
"6321",Lambton Primary School,872477.72871099995
"6322",Lambton,1350821.20499000000
"6323",John Hunter Hospital,2381685.62085000006
"6324",Lambton High School,1016442.25786999997
"6325",New Lambton,1507803.93528000009
"6326",Kotara Station_North,2355201.91960000014
"6327",New Lambton_Novocastrian Park,1044518.95012000005
"6329",Minmi,9771129.80735000037
"6330",Maryland Shopping Centre,940480.75691000000
"6331",Glendore Public School,1467159.30835999991
"6332",Fletcher,2308669.42944000009
"6333",Maryland Public School,2743824.33409000002
"6336",Mayfield West_Riverside Dr and Frost Dr,1106437.25487000006
"6337",Warabrook Station_North,2335325.84940999979
"6338",Mayfield,725809.08595600002
"6339",Comsteel,847267.55153499998
"6340",Mayfield East,1538437.09006000008
"6341",Waratah Station,969577.51562199998
"6344",Junction Fair Shopping Centre,775587.70931499999
"6345",Merewether Heights,1614353.14994999999
"6346",Merewether Beach,981116.72045599995
"6347",Merewether,3861413.59010000015
"6350",Newcastle East,659072.58589300001
"6351",Newcastle CBD_Western End_Civic Station,348770.32083500002
"6352",Newcastle CBD_Eastern End_Newcastle Station,254340.24394600000
"6353",Art Gallery Cooks Hill,259757.04417499999
"6354",National Park,561641.77137099998
"6355",James Fletcher Hospital,821268.49066999997
"6356",Bar Beach,654522.24083499995
"6357",Newcastle Honeysuckle Drive,342316.65687800001
"6358",Newcastle_Queens Wharf,71495.59675800000
"6359",Koorangang Is,25090914.95650000125
"6360",Mayfield West Industrial Park,5025064.57746999990
"6361",Forgacs Dockyard,715215.59112000000
"6364",Sandgate Station,2968335.35339999991
"6365",Shortland Regional Produce Markets,855572.30790899997
"6366",The Hunter Valley Private Hospital,1639954.98833999992
"6367",Warabrook Station_University,2873136.80481000012
"6368",Shortland,3087891.46443000017
"6369",Stockland Mall Jesmond,1260640.99809999997
"6372",Newcastle Golf Course,26782004.09659999982
"6373",Stockton,3674726.88314000005
"6376",Wallsend Plaza,11642862.99190000072
"6377",Jesmond_Whitegates Reserve,1376547.01527000009
"6378",Wallsend,997804.61230899999
"6379",Wallsend_Sugarloaf Gardens,1119808.28683000011
"6380",Brickworks Park,1190468.45910000009
"6381",Elermore Vale,3281251.01601999998
"6382",Elermore Shopping Centre,1870093.96439000010
"6385",Waratah West,1293336.12198999990
"6386",Waratah_Platt St and Alfred St,1064587.68613000005
"6387",North Lambton,794069.89954000001
"6388",Georgetown,765845.83563600003
"6389",Waratah,1186613.38455000008
"6383",Wickham_Union St and Church St,378208.01811499998
"6384",Maryville_Downie and Hannel St,489175.69848600001
"6392",Hunter Institute Of Technology,965633.71463199996
"6393",Forgacs Dockyard_West,712477.33229299996
"6394",Hamilton Station_North,999756.38500300003
"7868",Ballina,29838530.02499999851
"7869",East Ballina,6433478.76958000008
"7872",Newrybar,58942457.44900000095
"7873",Wollongbar,19689298.83219999820
"7874",Teven,118977584.15899999440
"7875",Alstonville,3037816.82511000009
"7876",Wardell,207485837.16299998760
"7879",Ewingsdale,18863865.58769999817
"7880",Possums Creek,111044427.91699999571
"7881",Bangalow,1809727.95491999993
"7882",Hayters Hill,55631233.25400000066
"7885",Ocean Shores,22523512.92040000111
"7886",Brunswick Heads,4065078.72469000006
"7887",Tyagarah,28114634.08329999819
"7890",Byron Bay,17669684.72250000015
"7891",Suffolk Park,22281261.96139999852
"7894",Broadwater,61688254.71850000322
"7895",Woodburn,1758409.19268999994
"7896",Evans Head,14560326.44580000080
"7897",Doonbah,467263348.32200002670
"7900",Lennox Head_Skennars Head,38001103.09979999810
"7903",Palmwoods,208534455.02500000596
"7904",Mullumbimby,60812051.39869999886
"7803",Casino,139504385.21900001168
"7806",Bonalbo,1071270397.87000000477
"7807",Mallanganee,507330902.66200000048
"7808",Tatham,807548827.64499998093
"7809",Coraki,91789403.99420000613
"7810",Rappville,1486891598.35999989510
"7813",Goonellabah,25327798.90500000119
"7816",Grevillia,1412435591.84999990463
"7817",Ettrick,571224295.63100004196
"7818",Kyogle,5688635.97989999969
"7821",North Lismore,19680507.70300000161
"7822",Lismore Heights,1919232.59273999999
"7823",Lismore,5110287.85991999973
"7824",Girards Hill,2977869.21925000008
"7825",South Lismore,9943817.83055000007
"7826",East Lismore,23932365.24929999933
"7829",Nimbin,22124627.99170000106
