tz16_code,tz16_name,lga_code16,lga_name16,gsc_distri,GIC_AreaName,GIC_Precinct_190919,SGS_CoDBC_UrbanType190924,SGS_CoDBC_Precincts190924,ERP_2016,ERP_2056,EMP_2016,EMP_2056,Tz16_Area,PopDensity_2016,PopDensity_2056,EmpDensity_2016,EmpDensity_2056,PopDensity_Diff,EmpDensity_Diff
4429.0,Box Hill_Killarney Practice Fairway,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,110.0,5185.0,32.0,5975.0,1203442.13187,91.4044781106954,4308.474718217778,26.590393632202293,4964.925061012772,4217.070240107083,4938.33466738057
4430.0,Box Hill_Town Rd and Mason Rd,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,307.0,8081.0,120.0,987.0,1768906.90455,173.55350878575436,4568.357995106453,67.83850506283558,557.9717041418227,4394.804486320699,490.1331990789871
4431.0,Box Hill_Anthony Skarrat Reserve,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,175.0,383.0,70.0,5483.0,1900371.85873,92.08724029251348,201.53950304018664,36.83489611700539,2885.2247915648654,109.45226274767316,2848.38989544786
4432.0,Rouse Hill Stp Sydney Water,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2942.0,4437.0,671.0,1669.0,2568838.31903,1145.264759640812,1727.239883931435,261.2075641464938,649.7100216996992,581.9751242906232,388.5024575532054
4433.0,Nursery Industry Association Of Nsw Rouse Hill,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3625.0,4870.0,1428.0,3649.0,1701011.64118,2131.084768758737,2863.002158304841,839.5004275275796,2145.1940196415535,731.917389546104,1305.6935921139739
4434.0,Kellyville,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,361.0,2183.0,142.0,751.0,2276621.6643,158.56828811782296,958.8769334105472,62.37312164191374,329.8747489653325,800.3086452927242,267.5016273234188
4435.0,Kellyville_Wellgate Av and Hermitage Cr,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1279.0,2190.0,180.0,499.0,887310.437763,1441.4346383938514,2468.1328053811844,202.86023057927542,562.3736392169914,1026.698166987333,359.51340863771594
4436.0,Rouse Hill High School,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,39.0,154.0,292365.296618,0.0,0.0,133.39476487511033,526.7383023273587,0.0,393.34353745224837
4437.0,Kellyville_Dudley Reserve,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2174.0,2536.0,162.0,425.0,689843.049528,3151.4414785906456,3676.1985233237706,234.83602554355315,616.08216577784,524.757044733125,381.2461402342869
4438.0,Rouse Hill_Bara Way and Nuwi St,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1546.0,9906.0,778.0,2211.0,725800.483623,2130.0619590149427,13648.378891333778,1071.9199250411548,3046.29171499485,11518.316932318834,1974.371789953695
4439.0,Kellyville_Foxall Rd and Kendall Pl,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,804.0,6364.0,350.0,845.0,1527257.63673,526.4337729693325,4166.945934299542,229.16893101898802,553.2792763172711,3640.51216133021,324.11034529828305
4440.0,Beaumont Hills Primary School,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3202.0,3757.0,297.0,889.0,772353.7126129998,4145.768897992484,4864.351577063636,384.53883907050835,1151.0270300797372,718.5826790711517,766.4881910092288
4441.0,Beaumont Hills_Turkeys Nest Park,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2579.0,2929.0,272.0,743.0,640360.300686,4027.420183976411,4573.987483081391,424.7608724472989,1160.2842949571436,546.5672991049796,735.5234225098447
4442.0,Beaumont Hills,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,848.0,4203.0,156.0,417.0,844196.233572,1004.5057846466636,4978.700251025857,184.79115849632018,493.9609813651636,3974.1944663791937,309.1698228688434
4443.0,Kellyville_Smalls Creek_North,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1083.0,6549.0,66.0,349.0,2105592.51566,514.3445334011043,3110.288411120805,31.345096218349845,165.74906939703175,2595.9438777197006,134.4039731786819
4444.0,Rouse Hill Town Centre,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,171.0,1520.0,1563.0,6221.0,328447.886634,520.6305382337588,4627.8270065223005,4758.7457968383915,18940.599873404757,4107.196468288542,14181.854076566366
4445.0,Bella Vista_Highrange Terrace and Springdale Rise,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,680.0,1135.0,65.0,110.0,244677.407461,2779.1695484119746,4638.760937422928,265.6559127158505,449.57154459605465,1859.5913890109532,183.91563188020416
4446.0,Baulkham Hills_Strangers Creek Park,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,321.0,4098.0,21.0,50.0,174809.502046,1836.284619788751,23442.661594686295,120.13076951889025,286.02564171164346,21606.376974897543,165.8948721927532
4447.0,Bella Vista_Woolworths Group,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1.0,216.0,3867.0,7267.0,178242.504489,5.610334094367001,1211.8321643832721,21695.16194291719,40770.297863764994,1206.221830288905,19075.135920847802
4448.0,Bella Vista_Reston Grange and Barina Downs Rd,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2557.0,5300.0,222.0,414.0,556043.840229,4598.558270058221,9531.622538642383,399.2490950148319,744.545609622254,4933.064268584162,345.2965146074221
4449.0,Kellyville_Hills Adventist College,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1377.0,10901.0,8.0,20.0,1259756.83579,1093.0680913007122,8653.257271800338,6.350431902981625,15.876079757454063,7560.189180499625,9.525647854472439
4499.0,Castle Hill_Cheltenham Cl and Winchcombe Pl,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,294.0,1590.0,58.0,136.0,122032.393942,2409.1963658414616,13029.327284652803,475.2836367986557,1114.4581828382272,10620.130918811341,639.1745460395715
4500.0,The Hills Private Hospital,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2742.0,3846.0,628.0,1185.0,997990.097948,2747.5222506094156,3853.745651292419,629.2647605334475,1187.3865306244193,1106.2234006830035,558.1217700909717
4501.0,Baulkham Hills North Primary School,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2379.0,3545.0,247.0,466.0,767249.080619,3100.6879774696818,4620.403060163943,321.92935285204345,607.364689996163,1519.7150826942616,285.4353371441195
4502.0,Baulkham Hills_Hill St and Kristine Ave,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2273.0,3415.0,7.0,12.0,451325.948514,5036.271474050848,7566.593525685723,15.509854957481714,26.58832278425437,2530.3220516348747,11.078467826772656
4503.0,Baulkham Hills_Coronation Rd and Keene St,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3699.0,5763.0,547.0,1036.0,1009762.8843100001,3663.2362483075744,5707.280480939862,541.7113349078786,1025.9834423483771,2044.0442326322877,484.27210744049853
4504.0,Seven Hills_Thomas Extrem Reserve,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1401.0,2109.0,12.0,20.0,522676.231502,2680.4356417241047,4035.002689790247,22.958763526544793,38.26460587757465,1354.5670480661424,15.30584235102986
4505.0,Stockland Mall Baulkham Hills,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,146.0,1045.0,1566.0,2840.0,168494.382976,866.4977278251225,6201.987161488035,9294.07836831604,16855.161280981836,5335.489433662912,7561.082912665795
4506.0,Baulkham Hills_Cook St and Park Renown Rd,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3243.0,6742.0,664.0,1179.0,1399029.90644,2318.034793303457,4819.053523420261,474.61458610961927,842.726802745845,2501.018730116804,368.11221663622575
4507.0,Winston Hills Shopping Centre,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2618.0,3853.0,293.0,557.0,909870.51543,2877.332494682221,4234.668488162947,322.0238429877352,612.1750189220768,1357.3359934807263,290.1511759343416
4508.0,Baulkham Hills,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2658.0,6097.0,361.0,656.0,1065975.80233,2493.489996855621,5719.642028152265,338.65684306428864,615.398584626519,3226.152031296644,276.74174156223035
4509.0,Baulkham Hills_Seven Hills Rd and Cropley Dr,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2552.0,4073.0,344.0,612.0,1001165.09795,2549.0301302207918,4068.2600785224467,343.5996727256866,611.2877898491867,1519.229948301655,267.68811712350004
4511.0,Castle Hill_Dewhurst Ave and Ulundri Dr,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1273.0,2375.0,117.0,208.0,502531.710989,2533.1734737588827,4726.069913729259,232.8211283816098,413.90422823397296,2192.896439970376,181.08309985236315
4512.0,Castle Hill Country Club,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,194.0,2448.0,133.0,248.0,966133.3603830001,200.8004360009817,2533.8116872701194,137.6621545779926,256.6933408672343,2333.0112512691376,119.03118628924173
4513.0,Bella Vista,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1333.0,2227.0,129.0,217.0,481898.175367,2766.144526247324,4621.308222020098,267.69140576587006,450.302597296076,1855.1636957727737,182.61119153020593
4514.0,Norwest Lake,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,3163.0,7783.0,260251.166152,0.0,0.0,12153.643907795773,29905.72574592934,0.0,17752.081838133567
4515.0,Baulkham Hills_Norwest Bvd and Columbia Av,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,8.0,1154.0,5140.0,10781.0,387182.355294,20.662098596733166,2980.5077225787595,13275.39834840106,27844.760621422534,2959.845623982026,14569.362273021474
4516.0,Bella Vista_Commercial Area,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2.0,424.0,7574.0,14235.0,349588.155187,5.721017632677428,1212.8557381276148,21665.49377494942,40719.34300058159,1207.1347204949375,19053.84922563217
4517.0,Norwest Business Park_Western End,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,11.0,2490.0,4821.0,160555.879793,0.0,68.51197236863563,15508.619199809338,30026.92898083567,68.51197236863563,14518.309781026332
4518.0,Baulkham Hills_Crestwood Dr and Albion Pl,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2148.0,5261.0,162.0,278.0,882828.399377,2433.0889236411226,5959.255506180608,183.50111993941425,314.89698359973556,3526.1665825394853,131.3958636603213
4519.0,Crestwood High School,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2085.0,3342.0,442.0,835.0,969520.042818,2150.5486301652454,3447.0664374159473,455.89568083119354,861.250890258024,1296.517807250702,405.35520942683047
4520.0,Bella Vista_Bella Vista Dr and Saxonvale Rd,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1468.0,3041.0,160.0,298.0,399886.548276,3671.04121488676,7604.656903590352,400.11348391136346,745.2113637849144,3933.6156887035922,345.09787987355094
4521.0,Bella Vista Industrial Area,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,237.0,570.0,3528.0,9359.0,773309.539277,306.47494691657545,737.091644482903,4562.209336378389,12102.527545114894,430.61669756632756,7540.318208736505
4522.0,Bella Vista_Bingara Cr and Providence Dr,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3102.0,4853.0,163.0,292.0,1046048.99994,2965.444257561478,4639.362018680159,155.8244403554226,279.1456232133951,1673.917761118681,123.32118285797247
4523.0,Crestwood Shopping Centre,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2933.0,4233.0,304.0,540.0,1431780.46095,2048.4984115888315,2956.45883950069,212.32305391169615,377.15279313261817,907.9604279118585,164.82973922092202
4524.0,Baulkham Hills_Palace Rd and Buckingham Rd,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1872.0,3274.0,180.0,324.0,726278.697394,2577.5229353649293,4507.911373068791,247.83874378508935,446.1097388131608,1930.388437703862,198.27099502807144
4525.0,Baulkham Hills_Seven Hills Rd and Merinda Rd,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1910.0,3393.0,260.0,508.0,953450.291842,2003.2507371831753,3558.6543200327296,272.6938176270291,532.8017667481953,1555.4035828495544,260.1079491211662
4526.0,Castle Hill Library,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,270.0,1082.0,364.0,899.0,147653.776568,1828.6020600066065,7327.953440470919,2465.226480897795,6088.567599799775,5499.351380464313,3623.34111890198
4527.0,Castle Hill_Hume Ave and Cecil Ave,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1080.0,4321.0,646.0,1595.0,127283.634526,8484.987123614783,33947.80496401803,5075.279335051065,12531.06894644961,25462.81784040325,7455.789611398545
4528.0,Knightsbridge,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2131.0,3631.0,328.0,634.0,1215167.2706,1753.6680353049662,2988.065995397622,269.92168727359405,521.7388711324958,1234.3979600926557,251.81718385890173
4529.0,Castle Hill_Yaringa Road and Applecross Av,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3095.0,4541.0,290.0,556.0,1657529.13816,1867.237159665088,2739.620013582929,174.95921689915204,335.43905033078806,872.382853917841,160.47983343163602
4530.0,Castle Hill High School,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3195.0,5097.0,999.0,1731.0,2114989.3823,1510.6458816003674,2409.9411763746702,472.3427967820867,818.4438250548469,899.2952947743029,346.10102827276023
4531.0,Castle Hill_Old Castle Hill Rd and Tuckwell Rd,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1619.0,3019.0,169.0,300.0,724001.156026,2236.1842747414885,4169.882844622948,233.42504164997624,414.3639792603128,1933.6985698814597,180.93893761033658
4532.0,Castle Hill Industrial Estate,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,4.0,9.0,3471.0,6545.0,697097.061791,5.738081852938952,12.910684169112642,4979.2205278877755,9388.93643187136,7.17260231617369,4409.715903983584
4533.0,Castle Towers,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3.0,17.0,4035.0,9476.0,125067.793577,23.986990688797924,135.9262805698549,32262.50247643321,75766.90792234971,111.93928988105696,43504.405445916505
4534.0,Castle Hill_Hudson Av and Salisbury Rd,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,17.0,38.0,5162.0,8821.0,698413.171833,24.340892591391345,54.40905402781595,7391.040444515419,12630.059620509592,30.068161436424603,5239.019175994173
4535.0,Castle Hill_Middleton Av and Dawes Av,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1355.0,4851.0,221.0,411.0,531231.498436,2550.677066381152,9131.612139494442,416.01448831751634,773.6740031606299,6580.93507311329,357.6595148431136
4536.0,Castle Mall,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,425.0,1702.0,1647.0,4065.0,220941.723622,1923.5841607134143,7703.388803609956,7454.454382811749,18398.51673717654,5779.804642896542,10944.062354364789
4537.0,Castle Hill_Crane Rd and Cecil Av,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2825.0,4997.0,271.0,518.0,846679.023608,3336.565476680492,5901.882367069882,320.07406873642947,611.8020944851309,2565.31689038939,291.7280257487014
4538.0,Castle Hill_Greenup Park,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1056.0,3502.0,92.0,171.0,398749.654794,2648.278154737326,8782.452744214124,230.7212028748428,428.84049664780565,6134.174589476798,198.11929377296286
4539.0,Excelsior Primary School,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3900.0,6589.0,632.0,1179.0,1495791.51462,2607.3152320233476,4405.025657385087,422.5187760612194,788.2114509116735,1797.710425361739,365.6926748504541
4540.0,Castle Hill_Gary St and Narelle Av,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1984.0,3677.0,291.0,534.0,723601.0091069998,2741.842500259177,5081.5296741194525,402.1553263989015,737.9757535979842,2339.6871738602754,335.8204271990827
4541.0,Castle Hill_Darcey Rd and Castlewood Dr,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2138.0,3327.0,225.0,418.0,980181.4126090001,2181.2288750805565,3394.2696292764317,229.5493437292447,426.4516696836635,1213.0407541958753,196.9023259544188
4542.0,Castle Hill,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1514.0,2243.0,101.0,177.0,950670.0828780001,1592.5608970639,2359.3884360068214,106.24085244613863,186.1844641877875,766.8275389429214,79.94361174164888
4543.0,Castle Hill Showground,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2.0,4.0,495.0,934.0,278547.355344,7.1801076607962875,14.360215321592575,1777.076646047081,3353.110277591866,7.1801076607962875,1576.033631544785
4544.0,Castle Hill Public School,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,421.0,2273.0,92.0,216.0,193468.647295,2176.0631807078353,11748.673657360829,475.5292461404295,1116.4599691992694,9572.610476652993,640.9307230588399
4545.0,Appletree Shopping Centre,14000.0,Hornsby (A),North,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3802.0,4811.0,327.0,605.0,2724073.94526,1395.7036689902031,1766.104774200912,120.04079425560138,222.09382423436952,370.4011052107089,102.05302997876814
4546.0,Castle Hill_Marymount Mercy Centre,14000.0,Hornsby (A),North,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2438.0,3062.0,245.0,424.0,796294.927963,3061.679679709428,3845.308933252776,307.67494730468,532.4660312538135,783.6292535433481,224.7910839491335
4547.0,Cherrybrook Village Shopping Centre,14000.0,Hornsby (A),North,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2503.0,3158.0,1079.0,1951.0,1044123.13453,2397.226837739494,3024.547484451187,1033.4030195449116,1868.553559900021,627.3206467116929,835.1505403551093
4548.0,Castle Hill_Westminister Dr and Windsor Ct,14000.0,Hornsby (A),North,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1733.0,2156.0,410.0,822.0,794979.9957749998,2179.929066404439,2712.0179268136008,515.736247677911,1033.9882819298607,532.088860409162,518.2520342519497
4549.0,Cherrybrook,14000.0,Hornsby (A),North,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3636.0,4567.0,318.0,598.0,1554428.42318,2339.1234654353448,2938.0574440712926,204.5768047327942,384.70732462330477,598.9339786359478,180.13051989051058
4550.0,Cherrybrook Primary School,14000.0,Hornsby (A),North,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3231.0,3917.0,297.0,571.0,835671.994212,3866.3495036071936,4687.245746093896,355.402600610132,683.2824409036544,820.8962424867022,327.8798402935224
4551.0,The Castle Hill Villages,14000.0,Hornsby (A),North,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1593.0,2035.0,1018.0,1970.0,476782.432716,3341.1465915919885,4268.194170677775,2135.14578169532,4131.863644341631,927.0475790857868,1996.717862646311
4552.0,Cherrybrook_Boundary Rd and Cedarwood Dr,14000.0,Hornsby (A),North,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2251.0,2828.0,307.0,575.0,747700.597026,3010.5633310357316,3782.2625944775873,410.5921557654241,769.0243959775859,771.6992634418557,358.4322402121618
4553.0,Tangara School,14000.0,Hornsby (A),North,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1512.0,5863.0,204.0,386.0,565146.384761,2675.4130270857586,10374.303292198283,360.9684242893484,683.0088812533749,7698.8902651125245,322.0404569640265
4554.0,Castle Hill_Sherwin Ave and Whitling Ave,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1484.0,5313.0,131.0,244.0,315337.024546,4706.075990082542,16848.639983361554,415.42854090351284,773.7752975607415,12142.56399327901,358.34675665722864
4555.0,West Pennant Hills_Highs Rd and Yarpole Ave,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,796.0,1762.0,119.0,224.0,481213.551048,1654.1512562695907,3661.5760220439934,247.29145665336847,465.4898007592818,2007.4247657744027,218.19834410591335
4556.0,Glenhaven_Glenhaven Rd and Mills Rd,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1504.0,2064.0,240.0,409.0,2775597.81464,541.8652486563769,743.6235859220492,86.46785882814525,147.3556427529642,201.75833726567225,60.88778392481895
4557.0,Glenhaven Court Shopping Centre,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2507.0,3811.0,531.0,956.0,3031859.02825,826.8854114391492,1256.98456441747,175.14006919592669,315.3180906804254,430.09915297832083,140.17802148449874
4558.0,Glenhaven,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2490.0,3931.0,256.0,477.0,1410551.9681,1765.2664037284683,2786.852302432373,181.48923668854934,338.1654917985861,1021.5858987039048,156.67625511003678
4559.0,Kellyville_Riley T-Way,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,0.0,0.0,67.0,123.0,195221.141431,0.0,0.0,343.200534065522,630.0547117919284,0.0,286.8541777264064
4560.0,Kellyville_Old Windsor Rd and Memorial Ave_North,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,13.0,105.0,89.0,269.0,273129.325046,47.59650029454201,384.4332716097624,325.8529635549414,984.8814291716769,336.8367713152204,659.0284656167355
4561.0,Bernie  Mullane Sports Complex,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3082.0,3447.0,224.0,401.0,910244.625883,3385.9029895510207,3786.8940963602754,246.08769294595348,440.5409146041399,400.9911068092547,194.45322165818644
4562.0,Sherwood Ridge Primary,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,5053.0,5329.0,785.0,1506.0,1745451.52963,2894.952918613061,3053.078191824461,449.74036040198945,862.8139907839442,158.12527321140033,413.07363038195473
4563.0,Mclaughlin Bridge Kellyville,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,4127.0,4972.0,496.0,897.0,1164604.50675,3543.6922801518263,4269.260483865975,425.8956556712638,770.2185547119428,725.5682037141491,344.32289904067903
4564.0,Kellyville Primary School,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2777.0,3402.0,391.0,705.0,851808.0300359998,3260.1242323139827,3993.857629935963,459.02361355231085,827.6512725175937,733.7333976219802,368.6276589652829
4565.0,Elizabeth Macarthur Park,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1836.0,4649.0,170.0,289.0,522006.403279,3517.1982344797057,8906.021019660213,325.6665031925653,553.633055427361,5388.822785180508,227.9665522347957
4566.0,Kellyville High School,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,3179.0,4340.0,1051.0,1811.0,1054874.20022,3013.6294918740086,4114.234663332242,996.3273343691674,1716.7923906208964,1100.6051714582336,720.465056251729
4567.0,The Village Centre,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1492.0,2663.0,296.0,502.0,919198.468425,1623.153270214284,2897.089248378444,322.01968363500544,546.1279769755835,1273.9359781641601,224.10829334057803
4568.0,Kellyville_Arnold Ave and Minorca Ave,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,799.0,6342.0,231.0,699.0,684623.962541,1167.064028893307,9263.479438349628,337.4115027213441,1020.9984432996516,8096.415409456321,683.5869405783076
4569.0,Castle Hill_Kings Rd and Queens Ct,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2757.0,4772.0,288.0,517.0,790708.866091,3486.7447656552595,6035.091048859957,364.2301387409194,653.8436865592199,2548.346283204697,289.6135478183005
4570.0,St Angelas Primary School,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2685.0,3155.0,315.0,568.0,842500.492071,3186.9417588111355,3744.8049344689507,373.8870219834293,674.1835824971042,557.8631756578152,300.29656051367493
4571.0,Kellyville Christmas Tree Farm,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,18.0,2534.0,22.0,783.0,176958.829411,101.71857521838407,14319.714977965847,124.32270304469164,4424.758021999707,14217.996402747463,4300.435318955016
4572.0,Kellyville Memorial Park,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,228.0,3890.0,38.0,63.0,384030.601574,593.7026868835765,10129.401105162773,98.9504478139294,164.04942663888295,9535.698418279197,65.09897882495355
4573.0,Cherrybook_Robert Road Park East,14000.0,Hornsby (A),North,OutWSPP,OutWSPP,OutWSPP,OutWSPP,875.0,3391.0,81.0,153.0,224369.403107,3899.8187269889,15113.468917964981,361.01179072697244,681.9111602620591,11213.650190976081,320.89936953508663
4574.0,Cherrybook_Robert Road Park West,14000.0,Hornsby (A),North,OutWSPP,OutWSPP,OutWSPP,OutWSPP,538.0,2086.0,101.0,192.0,281169.330244,1913.4377121897369,7419.01685432675,359.2141429947276,682.8625292573039,5505.579142137013,323.6483862625763
4575.0,West Pennant Hills,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,1583.0,3505.0,192.0,362.0,752717.621146,2103.0462892444434,4656.460672016282,255.07573438719717,480.92404087586135,2553.4143827718385,225.84830648866418
4576.0,Mount Wilberforce Lookout West Pennant Hills,17420.0,The Hills Shire (A),West Central,OutWSPP,OutWSPP,OutWSPP,OutWSPP,2594.0,4061.0,355.0,519.0,1675044.84178,1548.6152581106217,2424.4127074738763,211.93462476070573,309.84245141072194,875.7974493632546,97.9078266500162
