TZ16_CODE,LGA_NAME16,LGA_CODE16,Precinct,Sub-precin,Emp_2016,Emp_2056,LOC_PID,NSW_LOCA_2,LGA_NAME16_2,Split_id,merge_id,Pop_2016,Pop_BuildO,LGA_CODE16_2,TZ16_CODE_2,Precinct_2,Sub-precin_2,Area,layer,path
"3906",Blacktown (C),"10750",Established,Established_Blacktown (C),"389","1583",,,Blacktown (C),,"1029","19950","20223","10750",,,,Stanhope Gardens - Kellyville Ridge,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3908",Blacktown (C),"10750",Established,Established_Blacktown (C),"498","1652",,,Blacktown (C),,"1029","19950","20223","10750",,,,Stanhope Gardens - Kellyville Ridge,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3909",Blacktown (C),"10750",Established,Established_Blacktown (C),"442","1148",,,Blacktown (C),,"1029","19950","20223","10750",,,,Stanhope Gardens - Kellyville Ridge,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3910",Blacktown (C),"10750",Established,Established_Blacktown (C),"162","471",,,Blacktown (C),,"1029","19950","20223","10750",,,,Stanhope Gardens - Kellyville Ridge,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3912",Blacktown (C),"10750",Established,Established_Blacktown (C),"217","665",,,Blacktown (C),,"1029","19950","20223","10750",,,,Stanhope Gardens - Kellyville Ridge,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3913",Blacktown (C),"10750",Established,Established_Blacktown (C),"173","506",,,Blacktown (C),,"1029","19950","20223","10750",,,,Stanhope Gardens - Kellyville Ridge,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3914",Blacktown (C),"10750",Established,Established_Blacktown (C),"117","341",,,Blacktown (C),,"1029","19950","20223","10750",,,,Stanhope Gardens - Kellyville Ridge,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"3915",Blacktown (C),"10750",Established,Established_Blacktown (C),"1436","3182",,,Blacktown (C),,"1029","19950","20223","10750",,,,Stanhope Gardens - Kellyville Ridge,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4100",Blacktown (C),"10750",Established,Established_Blacktown (C),"226","395",,,Blacktown (C),,"1028","3581","3804","10750",,,,Kings Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4101",Blacktown (C),"10750",Marayong,Marayong,"5219","7039",,,Blacktown (C),,"1028","3581","3804","10750",,,,Kings Park,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4002",Blacktown (C),"10750",Mount Druitt,Mount Druitt,"93","136",,,Blacktown (C),,"1027","5857","5765","10750",,,,Hebersham,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4005",Blacktown (C),"10750",Mount Druitt,Mount Druitt,"199","307",,,Blacktown (C),,"1027","5857","5765","10750",,,,Hebersham,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"253",Sydney (C),"17200",OutWSPP,OutWSPP,"3","4",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"254",Sydney (C),"17200",OutWSPP,OutWSPP,"138","196",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"255",Sydney (C),"17200",OutWSPP,OutWSPP,"353","533",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"256",Sydney (C),"17200",OutWSPP,OutWSPP,"567","793",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"259",Sydney (C),"17200",OutWSPP,OutWSPP,"170","258",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"260",Sydney (C),"17200",OutWSPP,OutWSPP,"1028","1337",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"231",Sydney (C),"17200",OutWSPP,OutWSPP,"1945","2775",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"236",Sydney (C),"17200",OutWSPP,OutWSPP,"6797","11364",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"238",Sydney (C),"17200",OutWSPP,OutWSPP,"3448","5291",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"242",Sydney (C),"17200",OutWSPP,OutWSPP,"1737","2595",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"246",Sydney (C),"17200",OutWSPP,OutWSPP,"543","783",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"247",Sydney (C),"17200",OutWSPP,OutWSPP,"969","1413",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"249",Sydney (C),"17200",OutWSPP,OutWSPP,"637","965",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"252",Sydney (C),"17200",OutWSPP,OutWSPP,"4132","6340",,,Sydney (C),,"1026","21878","32040","17200",,,,King Street,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"237",Inner West (A),"14170",OutWSPP,OutWSPP,"751","1141",,,Inner West (A),,"1025","3689","4780","14170",,,,Camperdown,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"241",Inner West (A),"14170",OutWSPP,OutWSPP,"238","377",,,Inner West (A),,"1025","3689","4780","14170",,,,Camperdown,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2125",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1362","2137",,,Northern Beaches (A),,"1020","4598","5227","15990",,,,Killarney Heights,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2126",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"793","1296",,,Northern Beaches (A),,"1020","4598","5227","15990",,,,Killarney Heights,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2800",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"282","435",,,Sutherland Shire (A),,"1019","2931","2753","17150",,,,Woronora Heights,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2123",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"339","538",,,Northern Beaches (A),,"1018","8729","9977","15990",,,,Forestville,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2124",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"287","453",,,Northern Beaches (A),,"1018","8729","9977","15990",,,,Forestville,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1132",Parramatta (C),"16260",OutWSPP,OutWSPP,"635","1083",,,Parramatta (C),,"1017","5915","6835","16260",,,,Oatlands,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1134",Parramatta (C),"16260",OutWSPP,OutWSPP,"189","309",,,Parramatta (C),,"1017","5915","6835","16260",,,,Oatlands,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2630",Georges River (A),"12930",OutWSPP,OutWSPP,"167","261",,,Georges River (A),,"982","2822","2954","12930",,,,Hurstville Grove,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2802",Sutherland Shire (A),"17150",OutWSPP,OutWSPP,"350","571",,,Sutherland Shire (A),,"981","4243","4291","17150",,,,Loftus,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1631",Hornsby (A),"14000",OutWSPP,OutWSPP,"850","1343",,,Hornsby (A),,"975","5900","9407","14000",,,,Waitara,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1635",Hornsby (A),"14000",OutWSPP,OutWSPP,"10","16",,,Hornsby (A),,"975","5900","9407","14000",,,,Waitara,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4045",Blacktown (C),"10750",WSEA,Western Sydney Employment Area,"8038","21028",,,Blacktown (C),,"972","15896","19023","10750",,,,Rooty Hill - Eastern Creek,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4048",Blacktown (C),"10750",Mount Druitt Centre and Rooty Hill,Mount Druitt Centre and Rooty Hill,"852","1308",,,Blacktown (C),,"972","15896","19023","10750",,,,Rooty Hill - Eastern Creek,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4049",Blacktown (C),"10750",Mount Druitt Centre and Rooty Hill,Mount Druitt Centre and Rooty Hill,"243","358",,,Blacktown (C),,"972","15896","19023","10750",,,,Rooty Hill - Eastern Creek,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4050",Blacktown (C),"10750",Established,Established_Blacktown (C),"900","1294",,,Blacktown (C),,"972","15896","19023","10750",,,,Rooty Hill - Eastern Creek,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4051",Blacktown (C),"10750",Mount Druitt Centre and Rooty Hill,Mount Druitt Centre and Rooty Hill,"1597","2510",,,Blacktown (C),,"972","15896","19023","10750",,,,Rooty Hill - Eastern Creek,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4052",Blacktown (C),"10750",Mount Druitt Centre and Rooty Hill,Mount Druitt Centre and Rooty Hill,"59","83",,,Blacktown (C),,"972","15896","19023","10750",,,,Rooty Hill - Eastern Creek,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4053",Blacktown (C),"10750",Mount Druitt Centre and Rooty Hill,Mount Druitt Centre and Rooty Hill,"270","420",,,Blacktown (C),,"972","15896","19023","10750",,,,Rooty Hill - Eastern Creek,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4054",Blacktown (C),"10750",Mount Druitt Centre and Rooty Hill,Mount Druitt Centre and Rooty Hill,"5","8",,,Blacktown (C),,"972","15896","19023","10750",,,,Rooty Hill - Eastern Creek,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4060",Blacktown (C),"10750",Established,Established_Blacktown (C),"1103","2360",,,Blacktown (C),,"972","15896","19023","10750",,,,Rooty Hill - Eastern Creek,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"4629",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"697","942",,,Blue Mountains (C),,"967","5058","5145","10900",,,,Hazelbrook,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2163",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"381","555",,,Northern Beaches (A),,"998","4971","5181","15990",,,,Collaroy Plateau,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2165",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"521","800",,,Northern Beaches (A),,"998","4971","5181","15990",,,,Collaroy Plateau,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2201",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1420","1528",,,Northern Beaches (A),,"997","8338","10088","15990",,,,Balgowlah,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2202",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"353","431",,,Northern Beaches (A),,"997","8338","10088","15990",,,,Balgowlah,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2203",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1297","1333",,,Northern Beaches (A),,"997","8338","10088","15990",,,,Balgowlah,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2204",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"480","536",,,Northern Beaches (A),,"997","8338","10088","15990",,,,Balgowlah,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1940",North Sydney (A),"15950",OutWSPP,OutWSPP,"4156","6290",,,North Sydney (A),,"996","12762","13389","15950",,,,Neutral Bay - Kurraba Point,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1941",North Sydney (A),"15950",OutWSPP,OutWSPP,"540","896",,,North Sydney (A),,"996","12762","13389","15950",,,,Neutral Bay - Kurraba Point,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1942",North Sydney (A),"15950",OutWSPP,OutWSPP,"389","615",,,North Sydney (A),,"996","12762","13389","15950",,,,Neutral Bay - Kurraba Point,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1944",North Sydney (A),"15950",OutWSPP,OutWSPP,"423","678",,,North Sydney (A),,"996","12762","13389","15950",,,,Neutral Bay - Kurraba Point,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"1091",Parramatta (C),"16260",OutWSPP,OutWSPP,"615","1323",,,Parramatta (C),,"1070","3","20873","16260",,,,Camellia,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
"2774",Georges River (A),"12930",OutWSPP,OutWSPP,"747","1156",,,Georges River (A),,"1064","2703","3253","12930",,,,Sans Souci,Fid_ControlTotals_filtered,/Users/hemarayaprolu/Dropbox (Sydney Uni)/Analysis/iMove : Liverpool Project/LandUseAllocation/Fid_ControlTotals_filtered.shp|layername=Fid_ControlTotals_filtered
