TZ16_CODE,LGA_NAME16,LGA_CODE16,Precinct,Sub-precin,Emp_2016,Emp_2056
"2110",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"381","629"
"2107",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1908","2919"
"2113",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"461","697"
"2114",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"221","328"
"2115",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1834","2806"
"2116",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"157","245"
"2117",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"665","1076"
"2118",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"345","508"
"2119",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"699","1028"
"2120",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"279","413"
"2123",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"339","538"
"2124",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"287","453"
"2125",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1362","2137"
"2126",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"793","1296"
"2127",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"152","233"
"2128",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"142","218"
"2129",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"4391","5502"
"2130",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"823","1289"
"2131",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"848","1308"
"2132",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"167","253"
"2133",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"903","1306"
"2134",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"645","1020"
"2135",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"130","199"
"2136",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"330","494"
"2137",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"496","753"
"2138",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"749","1104"
"2139",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"6825","8707"
"2140",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"183","983"
"2141",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"10","15"
"2142",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"224","1203"
"2143",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1215","1846"
"2144",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"6518","7954"
"2145",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"8738","11373"
"2146",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"341","551"
"2147",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"722","1130"
"2148",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"792","1145"
"2149",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"658","993"
"2150",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"561","811"
"2151",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"4","6"
"2153",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"840","1319"
"2154",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"731","1109"
"2155",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"414","623"
"2156",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"996","1496"
"2157",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"763","1140"
"2158",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"422","683"
"2161",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1554","2309"
"2162",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1085","1691"
"2163",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"381","555"
"2164",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"393","593"
"2165",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"521","800"
"2166",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"549","830"
"2167",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"1177","1717"
"2170",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"763","1233"
"2171",Northern Beaches (A),"15990",OutWSPP,OutWSPP,"2099","2807"
"3100",Camden (A),"11450",Rural,Rural_Camden (A),"45","110"
"3101",Camden (A),"11450",Camden,Camden,"3276","8445"
"3102",Camden (A),"11450",Camden,Camden,"519","1568"
"3103",Camden (A),"11450",Camden,Camden,"494","1482"
"3104",Camden (A),"11450",Rural,Rural_Camden (A),"985","2887"
"3105",Camden (A),"11450",Camden South,Camden South,"510","1207"
"3106",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"99","179"
"3108",Camden (A),"11450",Harrington Park,Harrington Park,"153","507"
"3109",Camden (A),"11450",Harrington Park,Harrington Park,"440","1444"
"3111",Camden (A),"11450",Harrington Park,Harrington Park,"28","80"
"3112",Camden (A),"11450",Harrington Park,Harrington Park,"494","1597"
"3113",Camden (A),"11450",Narellan,Narellan,"1958","4907"
"3114",Camden (A),"11450",Narellan,Narellan,"2794","9057"
"3115",Camden (A),"11450",Narellan,Narellan,"326","1216"
"3116",Camden (A),"11450",Spring Farm,Spring Farm,"263","984"
"3117",Camden (A),"11450",Camden,Camden,"574","2145"
"3120",Camden (A),"11450",Smeaton Grange,Smeaton Grange,"7506","12990"
"3121",Camden (A),"11450",Currans Hill,Currans Hill,"445","810"
"3122",Camden (A),"11450",Currans Hill,Currans Hill,"21","36"
"3123",Camden (A),"11450",Mount Annan,Mount Annan,"509","992"
"3124",Camden (A),"11450",Mount Annan,Mount Annan,"1262","2435"
"3125",Camden (A),"11450",Mount Annan,Mount Annan,"386","728"
"3126",Camden (A),"11450",Mount Annan,Mount Annan,"12","23"
"3127",Camden (A),"11450",Spring Farm,Spring Farm,"27","51"
"3128",Camden (A),"11450",Spring Farm,Spring Farm,"716","1335"
"3129",Camden (A),"11450",Spring Farm,Spring Farm,"139","251"
"3130",Camden (A),"11450",Mount Annan,Mount Annan,"87","163"
"3131",Camden (A),"11450",Mount Annan,Mount Annan,"417","907"
"3200",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"511","732"
"3201",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"9","13"
"3202",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"312","462"
"3203",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"583","893"
"3204",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"105","156"
"3205",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"155","221"
"3206",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"66","95"
"3207",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"150","215"
"3208",Campbelltown (C) (NSW),"11500",Rural,Rural_Campbelltown (C) (NSW),"165","206"
"3209",Campbelltown (C) (NSW),"11500",Campbelltown-Macarthur,Macarthur,"181","272"
"3210",Campbelltown (C) (NSW),"11500",Campbelltown-Macarthur,Campbelltown,"1779","3732"
"3211",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"247","354"
"3212",Campbelltown (C) (NSW),"11500",Leumeah,Leumeah,"1634","2111"
"3213",Campbelltown (C) (NSW),"11500",Campbelltown-Macarthur,Campbelltown,"2402","4263"
"3214",Campbelltown (C) (NSW),"11500",Campbelltown-Macarthur,Campbelltown,"4","5"
"3215",Campbelltown (C) (NSW),"11500",Campbelltown-Macarthur,Campbelltown,"6153","12908"
"3216",Campbelltown (C) (NSW),"11500",Campbelltown-Macarthur,Campbelltown,"209","332"
"3217",Campbelltown (C) (NSW),"11500",Campbelltown-Macarthur,Macarthur,"817","1312"
"3218",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"147","222"
"3219",Campbelltown (C) (NSW),"11500",Campbelltown-Macarthur,Campbelltown,"541","894"
"3220",Campbelltown (C) (NSW),"11500",Campbelltown-Macarthur,Macarthur,"2784","3595"
"3221",Campbelltown (C) (NSW),"11500",Campbelltown-Macarthur,Macarthur,"4106","6608"
"3222",Campbelltown (C) (NSW),"11500",Campbelltown-Macarthur,Macarthur,"79","102"
"3224",Campbelltown (C) (NSW),"11500",Rural,Rural_Campbelltown (C) (NSW),"218","293"
"3225",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"329","443"
"3226",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"222","296"
"3227",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"226","291"
"3228",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"599","713"
"3229",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"146","199"
"3230",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"267","365"
"3231",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"159","212"
"3232",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"212","286"
"3235",Campbelltown (C) (NSW),"11500",Rural,Rural_Campbelltown (C) (NSW),"0","0"
"3238",Liverpool (C),"14900",Rural,Rural_Liverpool (C),"12","24"
"3239",Liverpool (C),"14900",Edmonson Park,Edmondson Park,"1","1396"
"3240",Campbelltown (C) (NSW),"11500",Edmonson Park,Edmondson Park,"41","63"
"3241",Campbelltown (C) (NSW),"11500",Edmonson Park,Edmondson Park,"64","97"
"3242",Campbelltown (C) (NSW),"11500",Edmonson Park,Edmondson Park,"1","1"
"3243",Campbelltown (C) (NSW),"11500",SWGA,East Leppington,"31","1260"
"3244",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"120","182"
"3245",Campbelltown (C) (NSW),"11500",Rural,Rural_Campbelltown (C) (NSW),"180","281"
"3246",Campbelltown (C) (NSW),"11500",Ingleburn,Ingleburn,"4747","6594"
"3247",Campbelltown (C) (NSW),"11500",Ingleburn,Ingleburn,"5577","7950"
"3248",Campbelltown (C) (NSW),"11500",Ingleburn,Ingleburn,"1270","1909"
"3249",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"179","268"
"3250",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"1026","1244"
"3251",Campbelltown (C) (NSW),"11500",Ingleburn,Ingleburn,"159","258"
"3252",Campbelltown (C) (NSW),"11500",Ingleburn,Ingleburn,"209","332"
"3253",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"315","448"
"3269",Campbelltown (C) (NSW),"11500",Leumeah,Leumeah,"641","763"
"3270",Campbelltown (C) (NSW),"11500",Rural,Rural_Campbelltown (C) (NSW),"286","348"
"3271",Campbelltown (C) (NSW),"11500",Leumeah,Leumeah,"322","397"
"3272",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"18","22"
"3273",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"226","276"
"3274",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"224","274"
"3277",Campbelltown (C) (NSW),"11500",Glenfield,Glenfield,"508","943"
"3278",Campbelltown (C) (NSW),"11500",Glenfield,Glenfield,"444","905"
"3279",Campbelltown (C) (NSW),"11500",Glenfield,Glenfield,"280","536"
"3280",Campbelltown (C) (NSW),"11500",Glenfield,Glenfield,"382","778"
"3281",Campbelltown (C) (NSW),"11500",Macquarie Fields,Macquarie Fields,"1189","1832"
"3282",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"225","407"
"3283",Campbelltown (C) (NSW),"11500",Macquarie Fields,Macquarie Fields,"551","1007"
"3284",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"170","298"
"3287",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"145","233"
"3288",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"195","304"
"3289",Campbelltown (C) (NSW),"11500",Minto,Minto,"1799","2589"
"3290",Campbelltown (C) (NSW),"11500",Minto,Minto,"491","758"
"3291",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"325","491"
"3292",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"1120","1508"
"3293",Campbelltown (C) (NSW),"11500",Minto,Minto,"3584","5018"
"3294",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"214","326"
"3295",Campbelltown (C) (NSW),"11500",Minto,Minto,"1695","2242"
"3298",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"244","341"
"3299",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"292","423"
"3300",Campbelltown (C) (NSW),"11500",Menagle Park,Menangle Park,"55","186"
"3301",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"197","306"
"3302",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"235","363"
"3303",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"667","927"
"3304",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"196","296"
"3305",Campbelltown (C) (NSW),"11500",Menagle Park,Menangle Park,"54","850"
"3306",Campbelltown (C) (NSW),"11500",Established,Established_Campbelltown (C) (NSW),"348","544"
"3307",Campbelltown (C) (NSW),"11500",Gilead,Gilead,"279","674"
"3000",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"1127","1785"
"3001",Wollondilly (A),"18400",Bargo,Bargo,"322","491"
"3002",Wollondilly (A),"18400",Wilton,Maldon,"222","1450"
"3003",Wollondilly (A),"18400",Wilton,Bingara Gorge,"3","90"
"3004",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"128","219"
"3005",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"412","2947"
"3006",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"178","206"
"3007",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"632","2575"
"3008",Wollondilly (A),"18400",Wilton,North Wilton,"281","1814"
"3009",Wollondilly (A),"18400",North Appin,North Appin,"888","5684"
"3010",Wollondilly (A),"18400",Wilton,South East,"116","866"
"3011",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"722","4741"
"3012",Wollondilly (A),"18400",Wilton,South East,"203","1456"
"3013",Wollondilly (A),"18400",Picton,Picton,"2834","5253"
"3014",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"84","116"
"3015",Wollondilly (A),"18400",Thirlmere,Thirlmere,"533","951"
"3016",Wollondilly (A),"18400",Tahmoor,Tahmoor,"1349","2530"
"3017",Wollondilly (A),"18400",Tahmoor,Tahmoor,"73","134"
"3018",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"207","363"
"3019",Wollondilly (A),"18400",Buxton,Buxton,"151","274"
"3022",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"576","811"
"3023",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"953","1257"
"3024",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"118","146"
"3025",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"78","103"
"4600",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"17","22"
"4601",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"277","329"
"4602",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"239","349"
"4603",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"882","1146"
"4606",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"307","438"
"4607",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"216","311"
"4608",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"354","457"
"4609",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"258","358"
"4610",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"1265","1730"
"4611",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"515","800"
"4612",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"643","855"
"4613",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"97","146"
"4616",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"17","13"
"4617",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"34","44"
"4618",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"0","0"
"4621",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"919","1233"
"4622",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"281","380"
"4623",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"1238","1602"
"4624",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"829","1198"
"4625",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"2537","3206"
"4626",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"1634","2097"
"4629",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"697","942"
"4630",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"60","83"
"4631",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"921","1132"
"4632",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"106","139"
"4633",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"126","183"
"4636",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"936","1191"
"4637",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"465","649"
"4638",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"205","293"
"4639",Blue Mountains (C),"10900",Rural,Rural_Blue Mountains (C),"332","381"
"4640",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"753","1023"
"4641",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"543","813"
"4642",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"395","542"
"4643",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"295","343"
"4644",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"1181","1566"
"4645",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"414","576"
"4648",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"357","523"
"4649",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"477","680"
"4650",Blue Mountains (C),"10900",Established,Established_Blue Mountains (C),"478","662"
"4800",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"23","90"
"4900",Penrith (C),"16350",Cranebrook and Werrington Downs,Cranebrook and Werrington Downs,"447","708"
"4901",Penrith (C),"16350",Cranebrook and Werrington Downs,Cranebrook and Werrington Downs,"9","16"
"4902",Penrith (C),"16350",Cranebrook and Werrington Downs,Cranebrook and Werrington Downs,"340","604"
"4903",Penrith (C),"16350",Cranebrook and Werrington Downs,Cranebrook and Werrington Downs,"250","472"
"4904",Penrith (C),"16350",Cranebrook and Werrington Downs,Cranebrook and Werrington Downs,"146","273"
"4905",Penrith (C),"16350",Cranebrook and Werrington Downs,Cranebrook and Werrington Downs,"247","413"
"4906",Penrith (C),"16350",Kingswood and Werrington,Kingswood and Werrington,"120","226"
"4907",Penrith (C),"16350",Rural,Rural_Penrith (C),"231","304"
"4909",Penrith (C),"16350",Rural,Rural_Penrith (C),"530","684"
"4910",Penrith (C),"16350",Established,Established_Penrith (C),"269","366"
"4911",Penrith (C),"16350",Rural,Rural_Penrith (C),"672","740"
"4912",Penrith (C),"16350",Established,Established_Penrith (C),"171","223"
"4913",Penrith (C),"16350",Penrith Lakes,Penrith Lakes,"318","419"
"4914",Penrith (C),"16350",Cranebrook and Werrington Downs,Cranebrook and Werrington Downs,"144","199"
"4915",Penrith (C),"16350",Cranebrook and Werrington Downs,Cranebrook and Werrington Downs,"137","185"
"4916",Penrith (C),"16350",Cranebrook and Werrington Downs,Cranebrook and Werrington Downs,"307","413"
"4917",Penrith (C),"16350",Jordan Springs,Jordan Springs,"215","218"
"4918",Penrith (C),"16350",Cranebrook and Werrington Downs,Cranebrook and Werrington Downs,"164","226"
"4919",Penrith (C),"16350",Jordan Springs,Jordan Springs,"272","278"
"4920",Penrith (C),"16350",Jordan Springs,Jordan Springs,"134","136"
"4922",Penrith (C),"16350",Established,Established_Penrith (C),"285","502"
"4923",Penrith (C),"16350",Established,Established_Penrith (C),"3176","5256"
"4924",Penrith (C),"16350",Established,Established_Penrith (C),"607","1084"
"4925",Penrith (C),"16350",Established,Established_Penrith (C),"223","397"
"4926",Penrith (C),"16350",Established,Established_Penrith (C),"791","1362"
"4927",Penrith (C),"16350",Established,Established_Penrith (C),"282","494"
"4930",Penrith (C),"16350",Established,Established_Penrith (C),"623","1189"
"4931",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"26","49"
"4932",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"22","41"
"4933",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"741","1266"
"4934",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"170","320"
"4935",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"500","1018"
"4936",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"128","234"
"4937",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"229","416"
"4940",Penrith (C),"16350",Penrith Riverside,Penrith Riverside,"4002","6250"
"4941",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"714","1197"
"4942",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"322","550"
"4943",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"389","646"
"4944",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"446","741"
"4945",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"795","1354"
"4948",Penrith (C),"16350",Kingswood and Werrington,Kingswood and Werrington,"150","311"
"4949",Penrith (C),"16350",Kingswood and Werrington,Kingswood and Werrington,"941","1932"
"4950",Penrith (C),"16350",Kingswood and Werrington,Kingswood and Werrington,"180","350"
"4951",Penrith (C),"16350",Kingswood and Werrington,Kingswood and Werrington,"3579","8775"
"4952",Penrith (C),"16350",Kingswood and Werrington,Kingswood and Werrington,"538","1167"
"4953",Penrith (C),"16350",Kingswood and Werrington,Kingswood and Werrington,"908","1919"
"4954",Penrith (C),"16350",Kingswood and Werrington,Kingswood and Werrington,"548","1144"
"4955",Penrith (C),"16350",Kingswood and Werrington,Kingswood and Werrington,"1651","3354"
"4956",Penrith (C),"16350",Kingswood and Werrington,Kingswood and Werrington,"139","287"
"4957",Penrith (C),"16350",Orchard Hills,Orchard Hills,"298","597"
"4959",Penrith (C),"16350",Kingswood and Werrington,Kingswood and Werrington,"752","1844"
"4958",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"143","270"
"4960",Penrith (C),"16350",Orchard Hills,Orchard Hills,"370","708"
"4961",Penrith (C),"16350",Orchard Hills,Orchard Hills,"85","594"
"4962",Penrith (C),"16350",Rural,Rural_Penrith (C),"110","206"
"4963",Penrith (C),"16350",South Penrith and Glenmore Park,South Penrith and Glenmore Park,"55","103"
"4964",Penrith (C),"16350",Australian Defence,Australian Defence,"361","937"
"4965",Penrith (C),"16350",Rural,Rural_Penrith (C),"137","259"
"4966",Penrith (C),"16350",Rural,Rural_Penrith (C),"340","569"
"4967",Penrith (C),"16350",Aerotropolis,Northern Gateway,"157","6489"
"4968",Penrith (C),"16350",Aerotropolis,Twin Creeks,"2","14"
"4969",Penrith (C),"16350",Aerotropolis,Agriculture and Agribusiness,"281","438"
"4970",Liverpool (C),"14900",Aerotropolis,Agriculture and Agribusiness,"97","10255"
"4971",Liverpool (C),"14900",Aerotropolis,Agriculture and Agribusiness,"159","214"
"4972",Penrith (C),"16350",Orchard Hills,Orchard Hills,"537","4685"
"4973",Penrith (C),"16350",Aerotropolis,Northern Gateway,"101","14647"
"4983",Penrith (C),"16350",Aerotropolis,Northern Gateway,"135","1438"
"4974",Penrith (C),"16350",Penrith Riverside,Penrith Riverside,"2197","3446"
"4975",Penrith (C),"16350",Penrith Riverside,Penrith Riverside,"3707","6613"
"4976",Penrith (C),"16350",Cranebrook and Werrington Downs,Cranebrook and Werrington Downs,"226","356"
"4977",Penrith (C),"16350",Penrith Centre,Penrith Centre,"408","802"
"4978",Penrith (C),"16350",Penrith Centre,Penrith Centre,"774","1317"
"4979",Penrith (C),"16350",Penrith Centre,Penrith Centre,"10802","16999"
"4980",Penrith (C),"16350",Penrith Riverside,Penrith Riverside,"1367","1931"
"4981",Penrith (C),"16350",Penrith Centre,Penrith Centre,"2529","4065"
"4982",Penrith (C),"16350",Penrith Centre,Penrith Centre,"117","187"
"4987",Penrith (C),"16350",Penrith Centre,Penrith Centre,"639","1006"
"4988",Penrith (C),"16350",Penrith Centre,Penrith Centre,"735","1157"
"4985",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"691","1027"
"4986",Wollondilly (A),"18400",Rural,Rural_Wollondilly (A),"428","612"
"4700",Hawkesbury (C),"13800",Rural,Rural_Hawkesbury (C),"340","437"
"4701",Hawkesbury (C),"13800",Rural,Rural_Hawkesbury (C),"479","632"
"4702",Hawkesbury (C),"13800",Rural,Rural_Hawkesbury (C),"1896","2443"
"4703",Hawkesbury (C),"13800",Richmond,Richmond,"2645","3523"
"4704",Hawkesbury (C),"13800",Rural,Rural_Hawkesbury (C),"2660","3100"
"4705",Hawkesbury (C),"13800",Rural,Rural_Hawkesbury (C),"252","361"
"4706",Hawkesbury (C),"13800",Rural,Rural_Hawkesbury (C),"1109","2745"
"4709",Hawkesbury (C),"13800",Windsor,Windsor,"3188","4592"
"4710",Hawkesbury (C),"13800",Rural,Rural_Hawkesbury (C),"500","610"
"4711",Hawkesbury (C),"13800",Established,Established_Hawkesbury (C),"2634","3212"
"4712",Hawkesbury (C),"13800",Established,Established_Hawkesbury (C),"597","801"
"4713",Hawkesbury (C),"13800",Established,Established_Hawkesbury (C),"302","351"
"4714",Hawkesbury (C),"13800",Established,Established_Hawkesbury (C),"360","484"
"4715",Hawkesbury (C),"13800",Established,Established_Hawkesbury (C),"203","291"
"4716",Hawkesbury (C),"13800",Established,Established_Hawkesbury (C),"183","247"
"4719",Hawkesbury (C),"13800",Rural,Rural_Hawkesbury (C),"421","508"
"4720",Penrith (C),"16350",Rural,Rural_Penrith (C),"379","640"
"4721",Penrith (C),"16350",Rural,Rural_Penrith (C),"282","431"
"4722",Penrith (C),"16350",Rural,Rural_Penrith (C),"382","576"
"4723",Penrith (C),"16350",Rural,Rural_Penrith (C),"944","1675"
"5000",Penrith (C),"16350",St Clair,St Clair,"311","575"
"5001",Penrith (C),"16350",St Clair,St Clair,"469","985"
"5002",Penrith (C),"16350",WSEA,Western Sydney Employment Area,"5908","11331"
"5005",Penrith (C),"16350",St Clair,St Clair,"252","342"
"5006",Penrith (C),"16350",St Clair,St Clair,"484","673"
"5007",Penrith (C),"16350",St Clair,St Clair,"229","360"
"5008",Penrith (C),"16350",St Clair,St Clair,"799","1110"
"5009",Penrith (C),"16350",St Clair,St Clair,"213","317"
"5010",Penrith (C),"16350",St Clair,St Clair,"218","334"
"5020",Penrith (C),"16350",St Marys,St Marys,"292","609"
"5023",Penrith (C),"16350",St Marys,St Marys,"25","44"
"5024",Penrith (C),"16350",St Marys,St Marys,"559","1102"
"5025",Penrith (C),"16350",St Marys,St Marys,"363","756"
