MB_ID,lon,lat,T15,T30,pop,NSW_LOCA_2,W15_value
"10480260000",150.9043575000,-33.9266086000,"43731","138491","117",LIVERPOOL,"1784"
"10480270000",150.9022062000,-33.9244055000,"7749","89623","203",LIVERPOOL,"1282"
"10480280000",150.9032895000,-33.9255144000,"42477","128256","164",LIVERPOOL,"1614"
"10480290000",150.9042643000,-33.9250631000,"38173","101826","230",LIVERPOOL,"1457"
"10480300000",150.9073234000,-33.9266875000,"42674","146775","0",LIVERPOOL,"2085"
"10480310000",150.9048071000,-33.9234613000,"36857","98771","225",LIVERPOOL,"1608"
"10480320000",150.9061870000,-33.9237830000,"17233","84917","246",LIVERPOOL,"1275"
"10480331000",150.9058096000,-33.9261160000,"41101","129789","227",LIVERPOOL,"1552"
"10480332000",150.9086173000,-33.9256624000,"40292","140837","176",LIVERPOOL,"2133"
"10480340000",150.9107768000,-33.9247930000,"10153","85463","299",LIVERPOOL,"1605"
"10480350000",150.9096993000,-33.9253845000,"28759","94341","150",LIVERPOOL,"1566"
"10480361000",150.9092011000,-33.9236658000,"38707","126995","334",LIVERPOOL,"2152"
"10480362000",150.9072962000,-33.9234538000,"28752","80967","154",LIVERPOOL,"1165"
"10480370000",150.9095768000,-33.9270922000,"38028","117480","193",LIVERPOOL,"2541"
"10480380000",150.9115796000,-33.9255064000,"24732","89726","168",LIVERPOOL,"1798"
"10480390000",150.9058242000,-33.9217207000,"36575","103685","234",LIVERPOOL,"1522"
"10480400000",150.9066112000,-33.9190459000,"10046","75738","262",LIVERPOOL,"1396"
"10480410000",150.9076335000,-33.9187378000,"9579","73787","225",LIVERPOOL,"1258"
"10480420000",150.9075888000,-33.9171427000,"8383","79185","455",LIVERPOOL,"1331"
"10480430000",150.9004516000,-33.9244138000,"20959","109409","0",LIVERPOOL,"1178"
"10480440000",150.9099619000,-33.9169196000,"30512","85691","275",LIVERPOOL,"1504"
"10480450000",150.9108945000,-33.9173804000,"25072","85153","111",LIVERPOOL,"1387"
"10480460000",150.9120386000,-33.9176459000,"31338","96529","187",LIVERPOOL,"2061"
"10480470000",150.9108197000,-33.9193850000,"33326","130704","0",LIVERPOOL,"1460"
"10480480000",150.9143523000,-33.9189787000,"26713","97453","342",LIVERPOOL,"9936"
"10480490000",150.9135575000,-33.9205766000,"28871","113449","342",LIVERPOOL,"8229"
"10480500000",150.9096054000,-33.9223616000,"35422","106114","273",LIVERPOOL,"1813"
"10480510000",150.9113361000,-33.9227209000,"30801","130179","217",LIVERPOOL,"1318"
"10480530000",150.9100187000,-33.9215283000,"39835","134357","269",LIVERPOOL,"1733"
"10480540000",150.9117882000,-33.9218450000,"35344","134674","0",LIVERPOOL,"2076"
"10480550000",150.9151995000,-33.9205132000,"27889","131737","170",LIVERPOOL,"8725"
"10480560000",150.9170241000,-33.9192562000,"18942","108516","76",LIVERPOOL,"15720"
"10480570000",150.9162313000,-33.9203542000,"30100","128911","152",LIVERPOOL,"14127"
"10480580000",150.9174969000,-33.9201377000,"19439","130093","0",LIVERPOOL,"16532"
"10480590000",150.9185379000,-33.9215251000,"28731","138170","150",LIVERPOOL,"23338"
"10480600000",150.9186780000,-33.9207926000,"21488","121068","232",LIVERPOOL,"19127"
"10480610000",150.9188590000,-33.9198455000,"24304","100896","228",LIVERPOOL,"21689"
"10480620000",150.9183228000,-33.9093642000,"802","51834","289",LIVERPOOL,"739"
"10480630000",150.9138057000,-33.9097036000,"7269","57935","230",LIVERPOOL,"834"
"10480640000",150.9114040000,-33.9109334000,"5569","52179","389",LIVERPOOL,"826"
"10480650000",150.9136690000,-33.9106219000,"9180","60461","195",LIVERPOOL,"927"
"10480660000",150.9164185000,-33.9097800000,"745","12488","367",LIVERPOOL,"745"
"10480670000",150.9174852000,-33.9063872000,"1738","10263","0",LIVERPOOL,"1738"
"10480680000",150.9112175000,-33.9131186000,"4418","62647","275",LIVERPOOL,"1141"
"10480690000",150.9118673000,-33.9142562000,"5262","70603","269",LIVERPOOL,"1277"
"10480700000",150.9094164000,-33.9141543000,"35587","83309","355",LIVERPOOL,"1296"
"10480710000",150.9151865000,-33.9123630000,"743","55601","0",LIVERPOOL,"743"
"10480720000",150.9186192000,-33.9123354000,"779","25870","303",LIVERPOOL,"779"
"10480730000",150.9162285000,-33.9131533000,"950","58411","310",LIVERPOOL,"950"
"10480740000",150.9158410000,-33.9170767000,"4768","83190","256",LIVERPOOL,"3160"
"10480770000",150.9201317000,-33.9191147000,"25209","101012","0",LIVERPOOL,"22981"
"10480782000",150.9200784000,-33.9179215000,"13665","79404","223",LIVERPOOL,"13542"
"10480800000",150.9224798000,-33.9143990000,"10614","64717","0",WARWICK FARM,"10614"
"10480810000",150.9214597000,-33.9097779000,"1949","15783","23",WARWICK FARM,"1865"
"10480820000",150.9250967000,-33.9122693000,"2151","45708","394",WARWICK FARM,"2067"
"10480830000",150.9241935000,-33.9095947000,"2008","19056","415",WARWICK FARM,"1909"
"10480840000",150.9289601000,-33.9094470000,"2148","49874","0",WARWICK FARM,"2148"
"10480850000",150.9272497000,-33.9099535000,"2162","52186","387",WARWICK FARM,"2162"
"10480860000",150.9254708000,-33.9104507000,"2172","50089","330",WARWICK FARM,"2136"
"10480870000",150.9322984000,-33.9105708000,"1522","61717","304",WARWICK FARM,"1522"
"10480880000",150.9318139000,-33.9084492000,"544","42438","134",WARWICK FARM,"544"
"10480890000",150.9325380000,-33.9092166000,"457","48098","199",WARWICK FARM,"457"
"10480900000",150.9351787000,-33.9080698000,"357","61249","0",WARWICK FARM,"357"
"10480910000",150.9345786000,-33.9082154000,"520","63123","119",WARWICK FARM,"520"
"10480920000",150.9338830000,-33.9089770000,"550","65344","410",WARWICK FARM,"550"
"10480930000",150.9263654000,-33.9129018000,"2178","50075","0",WARWICK FARM,"2164"
"10480940000",150.9292635000,-33.9131610000,"1595","59572","353",WARWICK FARM,"1595"
"10480950000",150.9302476000,-33.9117271000,"1542","58916","317",WARWICK FARM,"1542"
"10480960000",150.9276924000,-33.9126758000,"8561","68263","46",WARWICK FARM,"8533"
"10480970000",150.9328093000,-33.9131460000,"8317","107213","204",WARWICK FARM,"3816"
"10480982000",150.9314706000,-33.9118712000,"1949","64445","26",WARWICK FARM,"1760"
"10480990000",150.9348728000,-33.9110482000,"1855","60053","363",WARWICK FARM,"1855"
"10481000000",150.9342264000,-33.9149368000,"21582","104206","0",WARWICK FARM,"18426"
"10481010000",150.9333396000,-33.9148959000,"20795","110107","242",WARWICK FARM,"17082"
"10481020000",150.9330839000,-33.9162334000,"23095","86256","242",WARWICK FARM,"23067"
"10481030000",150.9332120000,-33.9155633000,"17291","82192","196",WARWICK FARM,"17099"
"10481040000",150.9326815000,-33.9150019000,"7507","99093","180",WARWICK FARM,"4861"
"10481050000",150.9324504000,-33.9161918000,"23345","83571","219",WARWICK FARM,"23165"
"10481060000",150.9325724000,-33.9155633000,"19185","93242","209",WARWICK FARM,"18994"
"10481070000",150.9321809000,-33.9142920000,"7180","106659","317",WARWICK FARM,"3995"
"10481080000",150.9314841000,-33.9143941000,"17732","82157","273",WARWICK FARM,"17732"
"10481090000",150.9319263000,-33.9155245000,"23835","91549","229",WARWICK FARM,"23835"
"10481100000",150.9310575000,-33.9160842000,"26295","85902","278",WARWICK FARM,"24543"
"10481110000",150.9297979000,-33.9180090000,"29262","94676","225",LIVERPOOL,"28352"
"10481120000",150.9300879000,-33.9164951000,"29314","81666","119",LIVERPOOL,"27480"
"10481130000",150.9244608000,-33.9149202000,"13498","69462","0",WARWICK FARM,"13417"
"10481140000",150.9241269000,-33.9170905000,"36323","92950","0",LIVERPOOL,"35401"
"10481180000",150.9255972000,-33.9157922000,"31536","75216","248",LIVERPOOL,"29592"
"10481190000",150.9256879000,-33.9170065000,"36275","94284","293",LIVERPOOL,"34987"
"10481200000",150.9261271000,-33.9177408000,"38900","102322","121",LIVERPOOL,"37749"
"10481222000",150.9266958000,-33.9171495000,"31168","92112","86",LIVERPOOL,"28558"
"10481260000",150.9213938000,-33.9185869000,"24537","98229","845",LIVERPOOL,"22906"
"10481271000",150.9280400000,-33.9185502000,"35598","104532","104",LIVERPOOL,"33919"
"10481272000",150.9286911000,-33.9186403000,"35360","101963","57",LIVERPOOL,"32067"
"10481280000",150.9277144000,-33.9202415000,"42255","127442","355",LIVERPOOL,"39157"
"10481290000",150.9283829000,-33.9202429000,"40106","126502","238",LIVERPOOL,"38097"
"10481300000",150.9285773000,-33.9192319000,"35089","95977","266",LIVERPOOL,"32257"
"10481310000",150.9279281000,-33.9191313000,"37198","102118","197",LIVERPOOL,"34122"
"10481320000",150.9194368000,-33.9212591000,"28533","114293","266",LIVERPOOL,"23376"
"10481330000",150.9208195000,-33.9200144000,"40762","113958","154",LIVERPOOL,"36376"
"10481340000",150.9204779000,-33.9217827000,"30237","117840","158",LIVERPOOL,"24779"
"10481350000",150.9202398000,-33.9199942000,"26644","110067","203",LIVERPOOL,"22785"
"10481361000",150.9201171000,-33.9206030000,"25906","108488","80",LIVERPOOL,"22192"
"10481370000",150.9213630000,-33.9203636000,"43308","132823","246",LIVERPOOL,"39005"
"10481380000",150.9211208000,-33.9216690000,"41713","119490","225",LIVERPOOL,"37722"
"10481391000",150.9233545000,-33.9211317000,"43442","116702","0",LIVERPOOL,"38867"
"10481392000",150.9220844000,-33.9213680000,"43082","137025","102",LIVERPOOL,"38384"
"10481400000",150.9257413000,-33.9220079000,"46793","145943","6",LIVERPOOL,"40074"
"10481410000",150.9262049000,-33.9210698000,"42064","131428","0",LIVERPOOL,"38687"
"10481420000",150.9305254000,-33.9206805000,"39147","114010","551",LIVERPOOL,"37708"
"10481430000",150.9207994000,-33.9233126000,"44596","122772","133",LIVERPOOL,"38663"
"10481440000",150.9209284000,-33.9226374000,"44544","142068","236",LIVERPOOL,"38066"
"10481450000",150.9195302000,-33.9236636000,"24769","103538","350",LIVERPOOL,"22155"
"10481460000",150.9188456000,-33.9239334000,"23820","96520","68",LIVERPOOL,"23352"
"10481480000",150.9202865000,-33.9227862000,"42968","112088","205",LIVERPOOL,"37273"
"10481500000",150.9200735000,-33.9239097000,"26769","109490","145",LIVERPOOL,"23672"
"10481520000",150.9228634000,-33.9237332000,"42449","119670","0",LIVERPOOL,"37987"
"10481530000",150.9206585000,-33.9240531000,"25824","107808","166",LIVERPOOL,"23493"
"10481540000",150.9249655000,-33.9235736000,"48650","164346","0",LIVERPOOL,"39039"
"10481551000",150.9225773000,-33.9187754000,"39639","106007","0",LIVERPOOL,"37209"
"10481552000",150.9237965000,-33.9188272000,"41247","102848","0",LIVERPOOL,"38741"
"10481553000",150.9246186000,-33.9209467000,"43937","123976","6",LIVERPOOL,"39256"
"10481554000",150.9250853000,-33.9169441000,"36208","87028","92",LIVERPOOL,"35178"
"10481555000",150.9250073000,-33.9189067000,"35960","89519","0",LIVERPOOL,"35173"
"10481560000",150.9184577000,-33.9226944000,"27162","128571","537",LIVERPOOL,"23203"
"10481570000",150.9179970000,-33.9238061000,"23641","96310","271",LIVERPOOL,"22191"
"10481580000",150.9138984000,-33.9225519000,"29281","117916","0",LIVERPOOL,"8543"
"10481600000",150.9166893000,-33.9221574000,"38316","138170","322",LIVERPOOL,"20025"
"10481610000",150.9175022000,-33.9221694000,"23506","139000","215",LIVERPOOL,"21744"
"10481620000",150.9147553000,-33.9232282000,"9128","80290","221",LIVERPOOL,"8284"
"10481630000",150.9156632000,-33.9228525000,"7992","68969","256",LIVERPOOL,"7956"
"10481640000",150.9155867000,-33.9220755000,"33247","132949","277",LIVERPOOL,"12289"
"10481650000",150.9182625000,-33.9266155000,"26809","86809","148",LIVERPOOL,"15449"
"10481660000",150.9147824000,-33.9264324000,"1607","55198","0",LIVERPOOL,"1607"
"10481670000",150.9186206000,-33.9269593000,"14067","98131","340",LIVERPOOL,"13198"
"10481680000",150.9193193000,-33.9264565000,"16283","96775","0",LIVERPOOL,"15264"
"10481690000",150.9213307000,-33.9251335000,"25485","111184","8",LIVERPOOL,"22870"
"10481700000",150.9199288000,-33.9280189000,"13250","77744","86",LIVERPOOL,"13250"
"10481711000",150.9201492000,-33.9274749000,"22040","83683","27",LIVERPOOL,"17498"
"10481712000",150.9184423000,-33.9279253000,"31275","112924","0",LIVERPOOL,"12414"
"10481713000",150.9195227000,-33.9271420000,"21977","95662","0",LIVERPOOL,"21393"
"10481714000",150.9187737000,-33.9284866000,"27170","108479","0",LIVERPOOL,"11030"
"10481720000",150.9222958000,-33.9270488000,"19676","103356","133",LIVERPOOL,"18661"
"10481730000",150.9217529000,-33.9268427000,"23453","105749","283",LIVERPOOL,"22114"
"10481741000",150.9218076000,-33.9263256000,"25729","107411","0",LIVERPOOL,"23923"
"10481742000",150.9202229000,-33.9258551000,"25059","101666","12",LIVERPOOL,"23590"
"10481743000",150.9206438000,-33.9262591000,"25174","102241","0",LIVERPOOL,"23574"
"10481744000",150.9219487000,-33.9254135000,"26642","122107","119",LIVERPOOL,"23253"
"10481751000",150.9243319000,-33.9255271000,"47262","143103","31",LIVERPOOL,"37089"
"10481752000",150.9240868000,-33.9260558000,"37036","134295","0",LIVERPOOL,"33102"
"10481753000",150.9251725000,-33.9265086000,"35044","129100","0",LIVERPOOL,"32595"
"10481760000",150.9237639000,-33.9270646000,"20862","118063","201",LIVERPOOL,"19442"
"10481770000",150.9231414000,-33.9268452000,"33932","111446","197",LIVERPOOL,"32467"
"10481780000",150.9227994000,-33.9278443000,"16668","91511","139",LIVERPOOL,"15065"
"10481790000",150.9227792000,-33.9273332000,"15417","86199","135",LIVERPOOL,"15356"
"10481810000",150.9227982000,-33.9282021000,"16668","91847","195",LIVERPOOL,"16667"
"10481820000",150.9209167000,-33.9276954000,"11522","73748","127",LIVERPOOL,"11522"
"10481830000",150.9214646000,-33.9279963000,"11875","79704","150",LIVERPOOL,"11875"
"10481850000",150.9199237000,-33.9289548000,"4939","63599","160",LIVERPOOL,"4939"
"10481860000",150.9204855000,-33.9282304000,"11523","76530","160",LIVERPOOL,"11523"
"10481870000",150.9191301000,-33.9289534000,"5350","66076","92",LIVERPOOL,"5350"
"10481880000",150.9195618000,-33.9284785000,"10489","67934","170",LIVERPOOL,"10489"
"10481890000",150.9236715000,-33.9283820000,"15374","98265","131",LIVERPOOL,"14164"
"10481900000",150.9233475000,-33.9275972000,"18975","103492","160",LIVERPOOL,"18604"
"10481910000",150.9216557000,-33.9291954000,"9438","79004","469",LIVERPOOL,"9438"
"10481920000",150.9185946000,-33.9306250000,"4646","55095","146",LIVERPOOL,"4646"
"10481930000",150.9213804000,-33.9307383000,"5089","72111","310",LIVERPOOL,"5089"
"10481940000",150.9184615000,-33.9326094000,"2251","46064","0",LIVERPOOL,"2251"
"10481950000",150.9194817000,-33.9359728000,"2739","62649","326",LIVERPOOL,"1173"
"10481961000",150.9170327000,-33.9359143000,"4062","64788","135",LIVERPOOL,"1274"
"10481963000",150.9172937000,-33.9336475000,"6435","62625","250",LIVERPOOL,"3644"
"10481970000",150.9161630000,-33.9356559000,"4783","76527","244",LIVERPOOL,"1533"
"10481980000",150.9163655000,-33.9376673000,"1404","61207","363",LIVERPOOL,"853"
"10481990000",150.9142564000,-33.9306902000,"5774","90572","455",LIVERPOOL,"2576"
"10482001000",150.9171398000,-33.9296670000,"35348","101269","22",LIVERPOOL,"1331"
"10482002000",150.9161040000,-33.9331565000,"10958","80746","0",LIVERPOOL,"1705"
"10482003000",150.9177107000,-33.9313766000,"17411","93368","0",LIVERPOOL,"1512"
"10482004000",150.9148726000,-33.9355328000,"1372","54709","0",LIVERPOOL,"1170"
"10482005000",150.9137086000,-33.9367247000,"2138","60658","0",LIVERPOOL,"1774"
"10482006000",150.9156780000,-33.9341535000,"11694","83527","0",LIVERPOOL,"2016"
"10482007000",150.9180762000,-33.9300736000,"32145","90989","0",LIVERPOOL,"1521"
"10482008000",150.9167923000,-33.9320397000,"15020","93336","0",LIVERPOOL,"1945"
"10482009000",150.9171130000,-33.9311163000,"1935","69518","14",LIVERPOOL,"1445"
"10482020000",150.9064168000,-33.9289713000,"9362","91218","129",LIVERPOOL,"1885"
"10482030000",150.9154971000,-33.9291605000,"20849","95410","260",LIVERPOOL,"1399"
"10482040000",150.9072884000,-33.9316620000,"3920","74422","0",LIVERPOOL,"2856"
"10482050000",150.9130067000,-33.9287103000,"39027","121054","176",LIVERPOOL,"3188"
"10482060000",150.9146717000,-33.9298742000,"33022","99996","293",LIVERPOOL,"1937"
"10482070000",150.9117017000,-33.9297697000,"22164","107309","351",LIVERPOOL,"2919"
"10482080000",150.9129387000,-33.9314112000,"9669","95332","281",LIVERPOOL,"2754"
"10482090000",150.9152778000,-33.9317407000,"3904","77098","242",LIVERPOOL,"2187"
"10482100000",150.9124121000,-33.9323246000,"3983","75964","248",LIVERPOOL,"2331"
"10482110000",150.9102782000,-33.9315802000,"8744","84463","310",LIVERPOOL,"2660"
"10482120000",150.9121659000,-33.9336434000,"5444","77903","182",LIVERPOOL,"2519"
"10482130000",150.9101057000,-33.9331313000,"4531","76941","209",LIVERPOOL,"2503"
"10482140000",150.9147616000,-33.9336726000,"5269","73666","217",LIVERPOOL,"2015"
"10482150000",150.9143846000,-33.9331621000,"3429","75622","410",LIVERPOOL,"2245"
"10482160000",150.9074263000,-33.9327775000,"3580","70067","332",LIVERPOOL,"2496"
"10482170000",150.9096072000,-33.9342138000,"2513","64855","299",LIVERPOOL,"2223"
"10482180000",150.9066623000,-33.9339705000,"3514","68805","328",LIVERPOOL,"2327"
"10482190000",150.9074989000,-33.9350378000,"3095","67414","205",LIVERPOOL,"2276"
"10482200000",150.9097725000,-33.9352280000,"2622","68387","178",LIVERPOOL,"2260"
"10482210000",150.9114022000,-33.9352146000,"4039","71320","156",LIVERPOOL,"2326"
"10482220000",150.9142109000,-33.9350980000,"7162","74536","209",LIVERPOOL,"1906"
"10482230000",150.9128355000,-33.9350291000,"2547","64752","353",LIVERPOOL,"2071"
"10482240000",150.9135814000,-33.9357500000,"2443","61998","174",LIVERPOOL,"1956"
"10482250000",150.9038580000,-33.9371833000,"1174","54318","183",LURNEA,"924"
"10482260000",150.9056840000,-33.9362241000,"2929","65891","297",LIVERPOOL,"1547"
"10482270000",150.9054447000,-33.9373112000,"2671","60799","137",LIVERPOOL,"1319"
"10482280000",150.9089801000,-33.9366043000,"2339","61840","219",LIVERPOOL,"2026"
"10482290000",150.9110228000,-33.9366603000,"1512","61112","195",LIVERPOOL,"1329"
"10482300000",150.9033091000,-33.9359705000,"3177","62162","131",LURNEA,"1580"
"10482310000",150.9045407000,-33.9340144000,"3225","66560","133",LURNEA,"2058"
"10482320000",150.9009830000,-33.9341984000,"3056","65045","189",LURNEA,"1755"
"10482330000",150.9011605000,-33.9375220000,"3018","54713","0",LURNEA,"1100"
"10482340000",150.8995354000,-33.9369803000,"1801","53051","175",LURNEA,"1079"
"10482350000",150.9000834000,-33.9375660000,"3115","53152","81",LURNEA,"1278"
"10482360000",150.8921283000,-33.9320404000,"2864","65919","0",LURNEA,"1314"
"10482380000",150.8917648000,-33.9334319000,"4373","59318","132",LURNEA,"2829"
"10482390000",150.8948152000,-33.9313709000,"3665","73669","107",LURNEA,"1694"
"10482400000",150.8971801000,-33.9308673000,"7796","89787","103",LURNEA,"2001"
"10482420000",150.8933007000,-33.9344739000,"3724","60038","132",LURNEA,"1708"
